Order ID,Product ID,Sales,Quantity,Discount,Profit
CA-2017-117632,OFF-AP-10004868,777,1,0.0,209
CA-2017-117632,FUR-TA-10001520,28548,5,0.2,-1070
CA-2017-117632,OFF-BI-10001900,1916,4,0.2,646
CA-2014-115056,OFF-AP-10003971,2613,3,0.2,196
CA-2017-161067,OFF-PA-10000418,41940,4,0.0,20131
CA-2017-161067,FUR-CH-10004626,9080,1,0.1,1412
CA-2017-161067,FUR-CH-10004860,18176,2,0.1,-807
CA-2017-161067,OFF-AR-10003251,556,2,0.0,222
CA-2016-122063,FUR-TA-10004575,58196,2,0.0,10475
CA-2016-122063,FUR-CH-10004754,2998,1,0.0,809
CA-2015-111206,TEC-AC-10003095,51996,4,0.0,17678
CA-2016-142895,OFF-LA-10000262,626,3,0.2,203
CA-2016-142895,FUR-CH-10002961,36392,5,0.2,0
CA-2015-101868,OFF-BI-10003876,6420,5,0.7,-4280
CA-2015-101868,OFF-BI-10002133,3852,3,0.7,-2696
CA-2015-101868,TEC-AC-10004396,7259,5,0.2,-816
CA-2017-133207,TEC-PH-10004100,5756,4,0.2,575
CA-2015-132948,OFF-ST-10000636,8370,5,0.0,334
CA-2015-134992,OFF-PA-10001972,3240,5,0.0,1555
CA-2015-134992,FUR-FU-10002554,4798,2,0.0,1103
CA-2015-126725,TEC-PH-10003174,41596,4,0.2,5199
CA-2015-126725,OFF-ST-10001418,30489,5,0.0,609
CA-2015-126725,FUR-FU-10002813,8095,4,0.0,2914
CA-2015-126725,OFF-ST-10000129,77721,7,0.0,5440
CA-2015-126725,OFF-PA-10001639,3240,5,0.0,1555
CA-2015-126725,FUR-CH-10001708,22556,2,0.2,281
CA-2015-126725,FUR-FU-10001591,3660,3,0.0,1537
CA-2015-121783,OFF-AP-10003849,71564,2,0.0,17891
CA-2015-121783,OFF-ST-10000078,79551,3,0.0,14319
CA-2015-121783,TEC-CO-10001571,54999,1,0.0,27499
CA-2015-121783,OFF-BI-10001658,7476,3,0.0,3438
CA-2015-121783,FUR-FU-10004351,2922,3,0.0,1285
US-2014-138835,OFF-BI-10003314,964,2,0.0,472
CA-2015-112214,OFF-ST-10001505,3348,7,0.2,-125
CA-2015-112214,OFF-SU-10003567,2304,3,0.2,-489
CA-2015-112214,OFF-BI-10002982,136,1,0.8,-217
CA-2015-112214,FUR-FU-10002364,1476,5,0.6,-1143
US-2017-153255,FUR-BO-10004218,23966,2,0.15,1409
CA-2015-108119,FUR-TA-10002530,30195,2,0.0,4529
CA-2015-157434,OFF-PA-10001526,796,2,0.2,288
CA-2016-101525,OFF-PA-10001497,10992,2,0.0,5386
CA-2016-101525,OFF-PA-10003936,1944,3,0.0,933
CA-2016-101525,OFF-AR-10000716,1116,2,0.0,435
US-2014-117968,OFF-AP-10002765,7947,3,0.0,2225
US-2014-117968,OFF-AR-10004165,455,2,0.0,200
US-2014-117968,FUR-CH-10002335,113334,5,0.0,29467
CA-2016-158211,OFF-AR-10004078,467,1,0.2,58
CA-2016-158211,OFF-BI-10002026,10458,6,0.7,-8017
CA-2016-152247,FUR-CH-10001215,160313,4,0.2,10019
CA-2016-128223,FUR-TA-10001771,129348,7,0.2,8084
CA-2016-154235,FUR-FU-10004006,12795,3,0.0,2175
CA-2017-129910,OFF-ST-10003282,5976,1,0.0,1673
CA-2017-133095,OFF-BI-10002353,10808,7,0.0,5404
CA-2017-133095,OFF-BI-10004141,953,3,0.0,438
CA-2015-130554,OFF-AR-10001954,1173,3,0.2,102
CA-2014-152443,OFF-BI-10001071,44786,7,0.0,21945
CA-2014-152443,OFF-PA-10005004,1794,3,0.0,879
CA-2014-152443,OFF-AP-10001293,24588,6,0.0,6884
CA-2016-133319,OFF-PA-10001815,19216,4,0.0,9223
CA-2016-133935,FUR-CH-10001215,80156,2,0.2,5009
CA-2016-133935,OFF-PA-10000100,36891,9,0.0,18076
CA-2016-133935,FUR-CH-10002880,88552,9,0.2,-9962
CA-2016-136301,FUR-FU-10004712,2828,2,0.0,735
CA-2016-136301,OFF-SU-10000151,491259,3,0.0,19650
US-2014-109456,OFF-BI-10000136,1435,3,0.2,502
US-2014-109456,TEC-AC-10003610,17997,3,0.0,8638
CA-2017-151596,OFF-ST-10001837,4276,1,0.0,1111
CA-2015-147879,OFF-PA-10001952,4568,2,0.0,2101
CA-2016-166625,OFF-BI-10002414,2506,2,0.0,1177
CA-2016-146157,OFF-PA-10001790,3843,1,0.2,1345
CA-2016-146157,OFF-ST-10001590,2156,2,0.2,161
CA-2016-146157,TEC-AC-10003657,8157,3,0.2,203
CA-2017-159954,OFF-BI-10004876,278,1,0.0,136
CA-2017-100825,OFF-ST-10003123,9987,3,0.0,2396
CA-2014-168305,OFF-LA-10003498,4440,3,0.0,2220
CA-2014-168305,OFF-PA-10004947,2140,5,0.0,963
CA-2016-167682,FUR-FU-10003799,7112,4,0.0,2204
CA-2016-167682,TEC-PH-10000673,25995,4,0.0,12478
CA-2017-108000,OFF-EN-10002621,977,1,0.0,488
CA-2015-146465,OFF-BI-10004528,2419,9,0.2,756
CA-2016-159639,FUR-FU-10001889,3156,3,0.0,1041
US-2017-153948,OFF-PA-10000157,5994,3,0.0,2817
US-2017-153948,OFF-PA-10002764,4536,4,0.0,2222
US-2017-153948,OFF-PA-10000143,2640,5,0.0,1267
US-2017-153948,OFF-LA-10000414,4140,4,0.0,1987
US-2017-153948,TEC-AC-10003441,1695,1,0.0,101
US-2016-113985,OFF-BI-10002353,2470,2,0.2,926
US-2016-113985,OFF-AP-10001303,5970,3,0.0,2686
US-2016-113985,FUR-FU-10003026,1452,3,0.0,566
US-2016-113985,OFF-BI-10000632,10418,3,0.2,3385
CA-2016-155383,OFF-ST-10001328,4653,3,0.0,1302
CA-2014-120432,OFF-SU-10004661,2550,3,0.0,663
US-2015-126977,OFF-ST-10000617,1490,5,0.0,104
US-2015-126977,OFF-LA-10002762,8771,7,0.0,4122
US-2015-126977,FUR-CH-10001973,19976,2,0.1,887
US-2015-126977,OFF-ST-10003058,9460,4,0.0,2743
US-2015-126977,FUR-BO-10004834,422870,6,0.2,15857
US-2015-126977,FUR-BO-10002213,200392,5,0.2,-2504
US-2015-126977,TEC-PH-10002170,20997,3,0.0,5879
US-2015-126977,TEC-AC-10003033,65990,2,0.0,21776
US-2015-126977,OFF-PA-10004071,11096,2,0.0,5326
US-2015-126977,TEC-PH-10000169,6780,4,0.0,135
CA-2016-130288,FUR-TA-10002958,31317,2,0.4,-12005
CA-2017-146458,OFF-AR-10001177,2296,7,0.0,665
CA-2017-150420,TEC-AC-10004975,109950,10,0.0,36283
US-2014-118997,FUR-TA-10001086,121592,8,0.0,31613
CA-2014-114314,OFF-LA-10000240,731,1,0.0,343
CA-2014-114314,FUR-FU-10002107,892,4,0.0,392
US-2017-169551,FUR-BO-10001519,8721,3,0.5,-4534
US-2017-169551,OFF-PA-10004100,1555,3,0.2,544
US-2017-169551,TEC-PH-10001363,68398,2,0.4,-11399
US-2017-169551,OFF-ST-10004835,1339,3,0.2,100
US-2017-169551,TEC-AC-10002018,1677,3,0.2,482
US-2017-169551,TEC-AC-10003033,52791,2,0.2,8578
CA-2016-103107,FUR-FU-10000221,2540,5,0.0,863
CA-2016-103107,TEC-PH-10001198,17748,3,0.2,1996
CA-2016-103107,TEC-PH-10002564,7197,3,0.2,899
CA-2017-122077,TEC-PH-10003811,9599,1,0.2,959
CA-2017-122077,OFF-LA-10004178,1321,4,0.2,429
CA-2017-112431,TEC-AC-10001465,43584,12,0.0,13075
CA-2017-112431,OFF-AR-10000940,588,2,0.0,158
CA-2016-151092,TEC-PH-10001700,21116,4,0.2,1847
CA-2014-104178,FUR-FU-10000771,628,1,0.0,263
CA-2014-104178,TEC-AC-10002399,9510,5,0.0,3043
CA-2014-104178,OFF-PA-10004983,2592,4,0.0,1244
CA-2014-104178,OFF-ST-10004258,4884,4,0.0,1318
CA-2015-115924,OFF-BI-10004040,2590,5,0.0,1269
CA-2017-161046,OFF-EN-10003862,4268,4,0.0,1963
CA-2017-161046,TEC-AC-10004571,29997,3,0.0,12598
CA-2017-161046,OFF-AP-10000891,26224,2,0.0,7867
CA-2017-161046,OFF-BI-10004996,23436,6,0.0,11249
US-2017-141698,OFF-PA-10001826,2073,4,0.2,725
US-2014-105151,OFF-AR-10001231,1050,5,0.0,294
CA-2014-155796,FUR-FU-10000409,2396,2,0.2,778
CA-2014-155796,FUR-BO-10002545,52196,4,0.5,-25054
CA-2016-127138,OFF-ST-10002756,67655,5,0.0,676
CA-2016-127138,OFF-AP-10003842,15490,5,0.0,4027
CA-2016-127138,OFF-EN-10004459,3056,4,0.0,1497
CA-2016-127138,FUR-CH-10003746,77035,3,0.2,7703
CA-2017-150602,FUR-FU-10003142,2112,4,0.0,654
CA-2014-140732,TEC-PH-10001425,57592,9,0.2,5759
CA-2014-140732,OFF-AP-10001626,778,2,0.0,202
CA-2014-140732,OFF-PA-10003625,12392,4,0.0,5576
CA-2017-119011,OFF-SU-10004768,1722,3,0.0,516
CA-2017-119011,OFF-ST-10000777,22656,6,0.0,6343
CA-2017-119011,TEC-PH-10003171,10788,3,0.2,1078
CA-2016-166912,OFF-PA-10001033,8198,2,0.0,4017
CA-2014-141726,OFF-PA-10000418,10485,1,0.0,5032
CA-2014-141726,OFF-BI-10001982,870,2,0.2,315
CA-2014-141726,OFF-PA-10002230,1992,4,0.0,976
CA-2014-141726,FUR-FU-10003577,4302,3,0.0,1548
CA-2017-115105,FUR-BO-10001811,24078,1,0.2,3009
CA-2015-143980,OFF-AP-10003779,41496,2,0.0,12448
CA-2016-135636,OFF-ST-10000676,38772,5,0.2,-6785
CA-2017-102155,OFF-ST-10001496,36038,2,0.0,9369
CA-2017-102155,OFF-PA-10003673,1356,2,0.0,623
CA-2017-116953,TEC-PH-10004614,55200,10,0.2,3450
CA-2014-117765,FUR-TA-10001039,42990,5,0.0,11177
CA-2014-117765,OFF-BI-10000474,3206,2,0.0,1538
CA-2014-117765,FUR-CH-10004698,16196,2,0.0,4534
CA-2014-117765,OFF-ST-10003327,1986,2,0.0,575
CA-2016-114895,OFF-PA-10000232,1296,2,0.0,635
CA-2017-112984,OFF-PA-10003657,2054,6,0.2,642
CA-2016-163776,FUR-FU-10001185,18558,6,0.0,7608
CA-2016-163776,OFF-BI-10003007,7756,2,0.0,3567
CA-2016-163776,OFF-ST-10002485,8792,4,0.0,87
CA-2016-163776,OFF-PA-10001033,24594,6,0.0,12051
CA-2016-163776,OFF-BI-10000404,860,1,0.0,404
CA-2016-163776,FUR-BO-10003546,50490,5,0.0,12622
US-2017-163300,OFF-BI-10004390,235748,7,0.2,88405
US-2017-163300,TEC-PH-10001700,36954,7,0.2,3233
US-2017-163300,FUR-CH-10003396,18475,3,0.2,-2078
CA-2016-162187,OFF-ST-10001558,6495,5,0.2,-405
CA-2016-162187,OFF-SU-10004782,1352,2,0.2,169
CA-2016-162187,FUR-CH-10003298,45843,5,0.3,-13752
CA-2016-162187,OFF-AP-10000576,38713,4,0.2,2419
CA-2016-162187,FUR-TA-10003008,32859,3,0.4,-14786
US-2014-112991,FUR-CH-10001708,33835,3,0.2,422
US-2014-112991,OFF-PA-10000019,2592,4,0.0,1244
US-2014-112991,OFF-PA-10002222,9136,4,0.0,4202
CA-2014-124079,FUR-FU-10002553,8796,3,0.2,769
CA-2014-124079,OFF-BI-10002103,521,2,0.7,-417
US-2017-146878,OFF-BI-10002794,1229,1,0.7,-860
CA-2017-107244,FUR-FU-10002597,1976,4,0.0,829
CA-2015-100657,FUR-CH-10003535,10976,2,0.1,853
CA-2017-129581,TEC-PH-10001527,12885,3,0.0,386
CA-2017-129028,FUR-FU-10004006,12795,3,0.0,2175
CA-2015-135580,OFF-PA-10000595,6852,3,0.0,3151
CA-2015-135580,OFF-ST-10000798,7494,3,0.0,1423
CA-2015-135580,TEC-MA-10004002,254856,6,0.2,28671
CA-2015-135580,OFF-EN-10003296,27144,3,0.0,12214
CA-2015-135580,TEC-PH-10004345,28788,3,0.2,3598
CA-2016-159016,OFF-PA-10004405,1490,5,0.0,715
CA-2016-159016,TEC-PH-10002885,415891,8,0.2,36390
CA-2014-102652,FUR-FU-10000747,9196,2,0.0,1563
CA-2014-102652,FUR-FU-10001918,3311,7,0.0,1291
CA-2014-102652,OFF-PA-10003309,1944,3,0.0,933
CA-2014-102652,OFF-PA-10001977,5548,1,0.0,2663
CA-2014-152422,OFF-AP-10002892,9192,5,0.2,1149
US-2016-156692,OFF-AP-10002222,1734,2,0.0,468
US-2016-156692,TEC-AC-10000158,7198,2,0.0,1511
CA-2014-130869,OFF-EN-10002600,708,3,0.2,247
US-2017-128832,TEC-AC-10004855,6998,2,0.0,489
CA-2017-139717,OFF-AP-10000938,64627,8,0.2,6462
CA-2017-139717,OFF-PA-10002195,1036,2,0.2,375
CA-2017-136007,OFF-FA-10002701,840,5,0.0,33
CA-2017-136007,TEC-PH-10003589,7195,5,0.2,2518
CA-2016-157364,OFF-AR-10003752,1848,2,0.2,600
US-2016-112970,OFF-AR-10003829,984,3,0.0,285
US-2017-152492,FUR-CH-10000155,23924,1,0.2,2392
CA-2016-101168,FUR-FU-10003142,2112,4,0.0,654
CA-2017-104010,OFF-SU-10001218,5490,5,0.0,1537
CA-2015-130253,FUR-FU-10002963,1524,3,0.0,518
US-2015-155369,OFF-AP-10002578,1956,2,0.8,-5283
US-2015-155369,OFF-BI-10003925,31039,4,0.8,-51214
CA-2016-131205,FUR-FU-10003347,4260,3,0.0,1661
CA-2016-131205,OFF-BI-10000315,11394,6,0.0,5469
CA-2016-131205,OFF-ST-10002583,12991,4,0.0,519
CA-2016-131205,OFF-AR-10003469,528,3,0.0,253
CA-2017-122364,TEC-PH-10001817,85920,3,0.2,7518
CA-2017-122364,TEC-MA-10001031,50628,3,0.2,17719
CA-2016-117912,FUR-FU-10002088,1436,2,0.2,395
CA-2017-145702,FUR-CH-10001482,31435,3,0.2,-3536
CA-2017-145702,OFF-PA-10001526,2788,7,0.2,1010
CA-2015-113215,FUR-FU-10002937,23815,3,0.2,8930
CA-2016-154662,FUR-TA-10001771,69294,3,0.0,17323
CA-2015-105571,OFF-BI-10003305,1614,9,0.7,-1291
CA-2015-105571,OFF-BI-10001359,134548,5,0.7,-103153
CA-2016-152765,OFF-PA-10000483,17348,7,0.2,5421
CA-2015-153878,OFF-AR-10000658,5775,5,0.0,1617
CA-2015-153878,OFF-AP-10001205,27239,5,0.0,7627
CA-2016-124016,OFF-PA-10002586,1195,3,0.2,403
CA-2016-124016,FUR-FU-10004963,2800,4,0.2,770
CA-2016-124016,OFF-BI-10002071,1220,7,0.7,-976
CA-2016-113551,OFF-BI-10001617,206,1,0.8,-341
CA-2016-113551,OFF-PA-10004665,8384,8,0.2,3039
CA-2014-107524,OFF-EN-10001990,1136,2,0.0,533
CA-2014-107524,OFF-PA-10000587,3640,5,0.0,1747
CA-2014-138072,TEC-AC-10004859,2796,2,0.2,699
CA-2015-134201,OFF-ST-10001476,14204,4,0.0,3835
CA-2015-134201,OFF-AR-10002804,1467,3,0.0,601
CA-2015-111780,TEC-CO-10004202,119996,5,0.2,22499
CA-2015-111780,OFF-PA-10001307,1260,3,0.0,617
CA-2015-111780,OFF-PA-10001667,1794,3,0.0,807
CA-2015-119942,OFF-LA-10001569,2390,6,0.2,776
CA-2015-151547,OFF-SU-10000898,8896,8,0.2,1000
CA-2017-166695,FUR-CH-10000225,51827,8,0.2,-9717
CA-2017-166695,FUR-FU-10002191,698,1,0.0,335
CA-2017-166695,TEC-MA-10003176,34320,1,0.2,3861
CA-2017-167542,OFF-LA-10004093,1754,3,0.2,592
CA-2015-120901,OFF-ST-10000025,15268,2,0.2,-2672
CA-2015-120901,OFF-FA-10001561,348,2,0.2,56
CA-2015-120901,OFF-SU-10001225,588,2,0.2,-132
CA-2017-121398,OFF-BI-10001718,15355,3,0.2,5182
CA-2017-121398,OFF-ST-10002756,27062,2,0.0,270
CA-2016-151561,TEC-AC-10001432,46890,6,0.0,20631
CA-2016-151561,TEC-AC-10003399,7248,2,0.0,3044
CA-2016-151561,OFF-SU-10001574,1095,3,0.0,328
CA-2016-151561,FUR-FU-10004864,19182,3,0.0,6138
CA-2017-154676,OFF-ST-10001172,15105,9,0.2,755
US-2014-165589,FUR-FU-10002396,2516,5,0.6,-1132
US-2016-132577,OFF-BI-10004040,621,6,0.8,-963
US-2016-132577,OFF-AR-10003481,2361,9,0.2,265
US-2016-132577,TEC-AC-10000387,2403,2,0.2,-60
US-2016-132577,OFF-LA-10000262,208,1,0.2,67
US-2016-132577,OFF-BI-10003196,448,6,0.8,-673
CA-2015-114048,FUR-FU-10004351,2922,3,0.0,1285
CA-2015-137281,OFF-PA-10001870,648,1,0.0,311
US-2017-162068,OFF-BI-10002813,118,2,0.7,-99
CA-2017-100111,FUR-CH-10003846,27264,3,0.1,1817
CA-2017-100111,TEC-AC-10002647,21280,2,0.0,9576
CA-2017-100111,OFF-PA-10000807,3852,9,0.0,1810
CA-2017-100111,TEC-AC-10001465,7264,2,0.0,2179
CA-2017-100111,OFF-ST-10000615,4540,4,0.0,1271
CA-2017-100111,OFF-PA-10002713,1376,2,0.0,632
CA-2017-100111,FUR-CH-10003061,8099,1,0.1,809
CA-2017-100111,OFF-BI-10000343,1178,3,0.2,397
CA-2017-100111,OFF-FA-10000304,436,2,0.0,178
CA-2017-100111,FUR-CH-10004086,288812,11,0.1,60971
CA-2017-100111,TEC-PH-10002885,129966,2,0.0,35090
CA-2017-100111,FUR-CH-10001215,225441,5,0.1,37573
CA-2017-100111,TEC-PH-10000215,10485,3,0.0,2830
CA-2017-100111,TEC-AC-10001998,5997,3,0.0,2038
US-2017-132381,FUR-TA-10002356,31453,2,0.4,-8387
CA-2015-147011,OFF-AR-10002399,1363,4,0.2,357
CA-2014-120852,OFF-AP-10001563,1943,2,0.8,-4955
CA-2014-120852,TEC-AC-10004510,6544,5,0.2,-818
CA-2016-150007,OFF-LA-10001982,600,2,0.2,210
CA-2016-150007,OFF-BI-10004141,190,3,0.8,-324
CA-2016-124590,FUR-CH-10004495,147480,7,0.3,-2106
CA-2016-124590,OFF-AP-10002311,11009,2,0.2,3302
CA-2016-124590,OFF-FA-10000585,1675,6,0.2,544
CA-2016-124590,FUR-CH-10000454,153707,9,0.3,0
CA-2016-124590,FUR-CH-10003746,44937,2,0.3,-1283
CA-2016-133802,OFF-BI-10003291,4190,6,0.2,1414
US-2016-113677,TEC-PH-10002114,227996,4,0.0,59278
US-2016-113677,OFF-LA-10001569,1494,3,0.0,687
CA-2017-143378,TEC-PH-10001425,19197,3,0.2,1919
CA-2017-143378,OFF-AR-10001915,2383,3,0.2,655
CA-2017-143378,FUR-FU-10004864,40921,8,0.2,6138
CA-2017-143378,FUR-BO-10001972,7258,2,0.7,-12823
CA-2017-152660,OFF-ST-10000532,6156,2,0.2,461
CA-2015-142139,OFF-PA-10003883,2096,4,0.2,681
CA-2017-145772,TEC-AC-10003038,4475,5,0.0,850
CA-2017-145772,OFF-PA-10001593,1196,2,0.0,538
CA-2017-145772,OFF-BI-10002049,391,1,0.2,127
CA-2016-124100,FUR-CH-10003817,32799,6,0.1,5466
US-2014-158400,OFF-BI-10002353,4940,4,0.2,1852
CA-2017-162033,TEC-AC-10003116,5325,3,0.0,2076
CA-2017-162033,OFF-FA-10003021,376,2,0.0,131
CA-2014-163447,FUR-CH-10004477,76721,14,0.1,16196
CA-2017-145737,OFF-PA-10001033,16396,5,0.2,5943
CA-2016-148096,FUR-TA-10004152,16128,2,0.2,1209
CA-2016-146766,OFF-AR-10002135,19280,4,0.0,5591
CA-2015-105613,TEC-AC-10000521,2769,3,0.2,346
CA-2015-105613,OFF-AP-10000026,7316,6,0.8,-18656
US-2016-142251,OFF-PA-10002986,3206,6,0.2,1122
CA-2014-131247,FUR-BO-10001337,20566,2,0.15,-1209
US-2015-113593,OFF-ST-10000532,11544,3,0.0,3001
CA-2017-121083,OFF-PA-10001497,27480,5,0.0,13465
CA-2017-121083,OFF-ST-10002554,19564,4,0.0,391
CA-2017-121083,TEC-PH-10001336,25798,2,0.0,7481
CA-2017-121083,OFF-AR-10002987,11904,6,0.0,4880
CA-2017-151190,OFF-PA-10000575,2007,3,0.0,923
CA-2014-133543,OFF-AR-10003394,1176,4,0.0,317
CA-2017-105130,OFF-AR-10003394,1176,4,0.0,317
CA-2017-105130,OFF-BI-10001191,4073,2,0.2,1476
CA-2016-161928,TEC-PH-10003484,20158,2,0.2,1259
CA-2017-101322,FUR-CH-10003968,34070,6,0.2,-3407
US-2016-106600,FUR-BO-10001608,35490,5,0.0,8872
CA-2014-111871,FUR-BO-10004218,119833,10,0.15,7048
CA-2017-139437,OFF-ST-10002485,8792,4,0.0,87
CA-2017-151484,FUR-FU-10001876,5196,2,0.2,1039
CA-2017-151484,OFF-ST-10002370,5133,3,0.2,577
CA-2017-151484,OFF-ST-10000142,33270,1,0.2,3327
CA-2017-151484,FUR-FU-10004671,4240,3,0.2,954
CA-2016-104150,OFF-EN-10002504,8154,3,0.0,3832
CA-2016-104150,TEC-AC-10004803,16728,12,0.0,2341
CA-2016-161025,OFF-ST-10001932,77268,4,0.0,10817
CA-2014-103989,TEC-PH-10004667,32397,3,0.2,2834
CA-2014-103989,OFF-LA-10000443,1180,4,0.2,398
CA-2014-103989,OFF-ST-10000918,2616,3,0.2,196
CA-2014-103989,OFF-BI-10001196,3357,5,0.7,-2573
CA-2014-103989,FUR-FU-10003981,499,3,0.2,137
CA-2014-103989,FUR-FU-10002508,2001,3,0.2,550
CA-2014-103989,TEC-AC-10002647,17024,2,0.2,5320
CA-2015-142433,OFF-PA-10005003,11745,3,0.2,4404
CA-2015-132815,OFF-PA-10004530,2296,2,0.0,1125
CA-2014-101266,OFF-PA-10002986,1336,2,0.0,641
CA-2016-141523,OFF-BI-10000948,3424,3,0.2,1155
CA-2016-141523,OFF-AR-10001545,352,2,0.0,102
US-2014-106299,OFF-BI-10001758,2670,5,0.0,1254
US-2014-106299,TEC-AC-10003237,2120,2,0.0,911
US-2014-106299,OFF-ST-10002011,83838,2,0.0,22636
CA-2015-158421,FUR-CH-10000309,169004,4,0.0,42251
CA-2015-158421,OFF-ST-10002444,8596,7,0.0,2406
CA-2015-158421,OFF-EN-10001453,12196,2,0.0,5732
CA-2015-158421,OFF-PA-10001801,2392,4,0.0,1172
CA-2015-158421,OFF-ST-10000563,6396,2,0.0,639
CA-2015-158421,TEC-PH-10000369,62995,5,0.0,17638
CA-2015-158421,TEC-PH-10002538,11373,3,0.0,3298
CA-2015-158421,OFF-BI-10000050,1460,2,0.0,686
CA-2015-158421,OFF-ST-10004186,88784,8,0.0,1775
CA-2016-143609,FUR-CH-10004218,40392,5,0.2,2524
CA-2015-138331,OFF-AR-10002952,10680,10,0.2,1068
CA-2015-138954,OFF-ST-10003058,7095,3,0.0,2057
CA-2015-138954,OFF-BI-10003963,3494,6,0.2,1179
CA-2015-138954,OFF-AR-10001955,11904,6,0.0,3571
CA-2017-157903,TEC-PH-10004345,38384,4,0.2,4798
CA-2016-157259,FUR-FU-10003192,79956,9,0.0,20788
CA-2017-107986,OFF-ST-10001325,3144,3,0.0,848
CA-2017-104927,OFF-PA-10000019,2592,5,0.2,907
CA-2017-104927,OFF-BI-10003429,633,5,0.8,-981
CA-2017-104927,OFF-PA-10000176,7588,5,0.2,2655
CA-2017-113453,TEC-PH-10004165,32998,2,0.4,-7699
CA-2017-113453,OFF-ST-10000352,7137,3,0.2,-446
CA-2015-149909,OFF-PA-10000726,6377,7,0.0,2869
CA-2015-149909,TEC-PH-10001536,5097,3,0.0,1325
CA-2015-149909,OFF-PA-10001790,9608,2,0.0,4611
CA-2015-146675,TEC-CO-10001766,143996,4,0.2,48598
CA-2015-146675,TEC-AC-10004396,4356,3,0.2,-490
CA-2016-118332,FUR-CH-10001708,56391,5,0.2,704
CA-2016-133669,TEC-PH-10001305,23515,8,0.4,-4703
CA-2017-145660,FUR-FU-10002885,771,2,0.2,173
CA-2016-133697,OFF-PA-10000726,5101,7,0.2,1594
CA-2016-133697,OFF-FA-10003112,2524,4,0.2,789
CA-2016-133697,FUR-CH-10002372,5668,1,0.3,-1457
CA-2017-148138,OFF-ST-10000563,5116,2,0.2,-639
CA-2017-119809,OFF-BI-10003925,279352,9,0.2,94281
CA-2017-119809,OFF-ST-10003306,100002,7,0.0,29000
CA-2017-119809,FUR-FU-10001475,6594,3,0.0,2241
CA-2017-149944,OFF-FA-10003495,1823,3,0.0,911
CA-2017-149944,OFF-AP-10004708,7612,2,0.0,2207
CA-2014-128538,OFF-EN-10001219,764,1,0.0,374
CA-2015-161711,FUR-FU-10000087,6816,3,0.0,2794
CA-2015-161711,OFF-EN-10001539,6224,8,0.0,2925
US-2015-129553,TEC-PH-10004897,2997,3,0.0,29
CA-2016-160220,TEC-PH-10001300,12570,6,0.0,3519
CA-2016-160220,TEC-PH-10001557,19198,2,0.0,5183
CA-2016-160220,OFF-ST-10000617,2086,7,0.0,146
US-2017-157224,OFF-LA-10000121,5670,9,0.0,2608
CA-2017-140627,FUR-FU-10000087,7270,4,0.2,1908
CA-2017-140627,OFF-AR-10000422,1226,7,0.2,107
CA-2017-140627,OFF-ST-10004123,21835,3,0.2,-5458
CA-2015-133445,FUR-BO-10003660,6629,1,0.7,-10386
CA-2015-133445,FUR-CH-10000422,29116,4,0.2,-1455
CA-2014-148782,TEC-PH-10002923,8877,3,0.2,776
CA-2016-148208,TEC-PH-10004093,11037,4,0.4,-2023
CA-2016-148208,TEC-AC-10000171,5517,3,0.2,1586
CA-2017-127656,OFF-AR-10001166,3032,4,0.0,1182
US-2017-142188,FUR-CH-10003199,17756,2,0.2,887
US-2017-142188,OFF-PA-10002005,1944,3,0.0,933
US-2017-142188,OFF-PA-10004101,7128,11,0.0,3421
US-2017-142188,OFF-BI-10004600,147196,5,0.2,45998
US-2017-142188,TEC-PH-10000127,7995,5,0.2,-1799
CA-2016-144400,OFF-EN-10004386,5757,3,0.2,2159
US-2016-155180,OFF-BI-10004506,2633,4,0.2,921
CA-2015-134075,FUR-FU-10004597,16650,3,0.0,2164
CA-2015-134075,OFF-ST-10001496,36038,2,0.0,9369
US-2016-131912,OFF-BI-10004236,1174,1,0.2,381
CA-2017-141572,FUR-FU-10001185,24744,8,0.0,10145
CA-2014-134621,OFF-BI-10000977,1823,2,0.7,-1459
CA-2016-165561,OFF-SU-10004782,2535,3,0.0,760
CA-2015-112305,OFF-AR-10002067,11904,6,0.0,3095
CA-2015-112305,FUR-FU-10002364,2214,3,0.0,642
CA-2015-112305,TEC-AC-10002018,1398,2,0.0,601
CA-2017-121580,OFF-BI-10000632,4341,1,0.0,1996
CA-2017-121580,FUR-FU-10003981,624,3,0.0,262
CA-2017-121580,OFF-AP-10001564,46516,2,0.0,12094
CA-2017-121580,OFF-PA-10004082,798,1,0.0,399
CA-2014-101147,OFF-AP-10004249,239,1,0.8,-634
CA-2014-165806,OFF-PA-10003441,5832,9,0.0,2799
CA-2014-165806,TEC-PH-10004922,20097,3,0.0,5024
CA-2015-151624,FUR-FU-10001731,2136,8,0.0,811
CA-2017-139444,OFF-LA-10000134,985,4,0.2,344
CA-2015-133977,OFF-BI-10003166,344,1,0.7,-252
CA-2017-141425,OFF-SU-10000646,38459,2,0.2,-8172
CA-2015-133536,OFF-EN-10004459,2292,3,0.0,1123
CA-2015-150441,OFF-BI-10003529,1136,4,0.0,556
CA-2015-162607,OFF-BI-10002949,1459,3,0.2,492
CA-2017-103506,OFF-LA-10001158,4140,4,0.0,1987
CA-2016-132479,OFF-BI-10004584,44237,7,0.8,-72991
CA-2017-160724,OFF-BI-10004965,3450,3,0.0,1552
US-2016-115952,OFF-BI-10004998,2885,5,0.0,1442
